Commodity,Month,Year,Broker_Code,Broker_Name,Net volume,Net value,Gross volume,Gross volume %,Gross value,Gross value %,Buy volume,Buy volume %,Buy VWAP,Buy value,Buy value %,Sell volume,Sell volume %,Sell VWAP,Sell value,Sell value %,Trades,Trades %
ETPMAG,12,2025,SSB1,Citigroup Global Markets Australia Pty Limited,75468,6754113.86,568146,5.68226915512769,51169408.14,5.54430892730083,321807,6.43705663686509,89.9972996236875,28961761.0,6.27613083256169,246339,4.92748167339029,90.150756234295,22207647.14,4.81248702197653,2821,5.48256695300657
ETPMAG,12,2025,SUSH,Susquehanna Pacific Pty Ltd,-95959,-7865852.61999999,834657,8.34775872084185,73723597.58,7.9881009977132,369349,7.38803205576474,89.1538151721001,32928872.48,7.13581994731675,465308,9.30748538591896,87.6725203521109,40794725.1,8.84038204818353,2697,5.24157499902826
ETPMAG,12,2025,TAYL,Taylor Collison Limited,-5000,-452396.25,5000,0.0500071210140324,452396.25,0.0490180492353926,0,0.0,0.0,0.0,0.0,5000,0.100014242028065,90.47925,452396.25,0.0980360984750342,36,0.0699654059937031
ETPMAG,12,2025,THRD,Third Party Platform Pty Ltd,11809,1034985.51,108685,1.08700478948202,10133159.89,1.0979483813098,60247,1.20511160789296,92.686319650771,5584072.7,1.21009115584291,48438,0.96889797107108,93.91566930922,4549087.19,0.98580560676698,659,1.28075562638473
ETPMAG,12,2025,Totals,Totals,0,0.040000005335969,9998576,0.0,922917694.72,0.0,4999288,100.0,90.9383624786922,461458847.38,100.0,4999288,100.0,92.2957602867513,461458847.34,100.0,51454,100.0
ETPMAG,12,2025,UBSA,UBS Securities Australia Ltd,51796,4385098.61999999,634784,6.34874406115431,57814082.28,6.26427281769042,343290,6.86677782916287,90.5927654461243,31099590.45,6.73940712732511,291494,5.83071029314574,91.6467983217494,26714491.83,5.78913850801455,3705,7.20060636685195
ETPMAG,12,2025,VFAP,Virtu Financial Asia Pty Ltd,13093,1194256.14,1137643,11.3780502343534,109094278.08,11.8205858121615,575368,11.5089988814407,95.8417345246868,55144267.11,11.9499858813174,562275,11.247101587266,95.9495104175003,53950010.97,11.6911857429943,6023,11.7056011194465
ETPMAG,12,2025,WEBU,Webull Securities (Australia) Pty Ltd,4662,431151.12,44760,0.447663747317618,4436064.96,0.480656616010146,24711,0.494290386951102,98.4827825664684,2433608.04,0.527372712391834,20049,0.401037107684134,99.8781445458626,2002456.92,0.433940519624408,584,1.13499436389785
ETPMAG,12,2025,WILS,Wilsons Advisory and Stockbroking Limited,118,22693.65,4244,0.0424460443167107,353276.23,0.038278194471846,2181,0.0436262123726419,86.1920861989913,187984.94,0.0407370973744055,2063,0.0412658762607795,80.1218080465342,165291.29,0.0358192915690734,19,0.0369261864966766
ETPMAG,1,2026,AIEL,Australian Investment Exchange Limited,23475,2698691.66,372915,3.59707893056943,44622903.74,3.61157006024402,198195,3.82351505648315,119.381405686319,23660797.7,3.82998959790212,174720,3.3706428046557,119.975423763736,20962106.04,3.39315052259299,2059,2.80181798388853
ETPMAG,1,2026,ANDW,CMC Markets Stockbroking Limited,-35282,-4755433.52999997,627272,6.05056620124196,74956455.19,6.06662647871482,295995,5.71024162639689,118.584809979898,35100510.83,5.68174383063808,331277,6.39089077608703,120.3100256281,39855944.36,6.45150912677909,6103,8.30475723927716
ETPMAG,1,2026,BELL,Bell Potter Securities Limited,-22000,-2565935.86,44320,0.427503689052028,5228879.92,0.423201194564017,11160,0.21529517914353,119.307529569892,1331472.03,0.215526293299808,33160,0.639712198960526,117.533410434258,3897407.89,0.630876095821503,147,0.200032658393207
ETPMAG,1,2026,BRCA,Barclays Capital Asia Limited,-340650,-40244746.82,640520,6.17835430757231,76555577.38,6.19605198310885,149935,2.89249844846642,121.088573581885,18155415.28,2.93882955890338,490585,9.46421016667821,119.041882854143,58400162.1,9.45327440720886,3957,5.38455258001306
ETPMAG,1,2026,BRIG,Bridges Financial Services Pty Ltd,12061,1319008.39,51381,0.495612974891296,6178307.35,0.500043430124065,31721,0.61195146752795,118.175904605782,3748657.87,0.606797827792336,19660,0.379274482254642,123.583391658189,2429649.48,0.393289032459249,392,0.533420422381885
ETPMAG,1,2026,BURR,Burrell Stockbroking Pty Limited,590,64419.7,590,0.00569104640209153,64419.7,0.00521383057376762,590,0.0113820928041831,109.18593220339,64419.7,0.010427661147704,0,0.0,0.0,0.0,0.0,3,0.00408229915088178
ETPMAG,1,2026,CGAU,Canaccord Genuity Financial Limited,5571,585618.68,46433,0.447885351844603,5513260.72,0.446217652412043,26002,0.50162233405825,117.277120990693,3049439.7,0.493614901683123,20431,0.394148369630956,120.592287210611,2463821.02,0.398820403142498,62,0.08436751578489
ETPMAG,1,2026,COMM,Commonwealth Securities Limited,147481,18366505.9799999,1657187,15.9849629049879,196945248.46,15.9398314145985,902334,17.4075412345249,119.308235331928,107655877.22,17.4263308927081,754853,14.5623845754508,118.287098600655,89289371.24,14.4533319365369,13256,18.0383191813629
ETPMAG,1,2026,EVAN,Evans and Partners Pty Ltd,12,-6587.52,736,0.00709933924057519,86301.88,0.00698487233746237,374,0.00721508933688892,106.57,39857.18,0.00645170914088464,362,0.00698358914426147,128.300276243094,46444.7,0.00751803553402283,3,0.00408229915088178
ETPMAG,1,2026,FCEX,FinClear Execution Limited,73845,9426781.99000003,587923,5.67101198958789,70854156.79,5.73460554690921,330884,6.38330914477848,121.312814732656,40140469.39,6.49756538929406,257039,4.9587148343973,119.490378502873,30713687.4,4.97164570454905,7486,10.1866971478337
ETPMAG,1,2026,FNZC,FNZ Custodians (Australia) Pty Ltd,-5443,-951817.029999996,250837,2.41953390908717,29919937.85,2.42158045951094,122697,2.36703159456754,118.047388363204,14484060.41,2.34454482089105,128140,2.47203622360681,120.461038239426,15435877.44,2.49861609812834,1444,1.96494665795776
ETPMAG,1,2026,GSAU,Goldman Sachs Australia Pty Ltd,-2000,-212128.61,2000,0.0192916827189543,212128.61,0.0171687020024748,0,0.0,0.0,0.0,0.0,2000,0.0385833654379087,106.064305,212128.61,0.0343374040043939,109,0.148323535815371
ETPMAG,1,2026,HRTL,Euroz Hartleys Limited,2075,200877.09,4875,0.0470234766274512,538905.69,0.0436165173526008,3475,0.0670385974483663,106.443565467626,369891.39,0.059874573715389,1400,0.0270083558065361,120.7245,169014.3,0.027358460990339,22,0.0299368604397997
ETPMAG,1,2026,IBRO,Interactive Brokers Australia Pty Ltd,7402,980120.74,61552,0.593720827358538,7291569.34,0.590145672141265,34477,0.665119345101388,119.95953940308,4135845.04,0.669472081312587,27075,0.522322309615688,116.554914127424,3155724.3,0.51081926297251,972,1.3226649248857
ETPMAG,1,2026,INSA,Instinet Australia Pty Limited,510,53563.3,510,0.00491937909333335,53563.3,0.00433516410619558,510,0.00983875818666671,105.026078431373,53563.3,0.00867032821253151,0,0.0,0.0,0.0,0.0,3,0.00408229915088178
ETPMAG,1,2026,ITGA,Virtu ITG Australia Limited,1172,135446.0,1730,0.0166873055518955,207540.44,0.0167973568856295,1451,0.0279922316252027,118.189676085458,171493.22,0.0277597254766579,279,0.00538237947858826,129.201505376344,36047.22,0.00583498829495591,23,0.031297626823427
ETPMAG,1,2026,JEFF,Jefferies (Australia) Securities Pty Ltd,-4615,-599489.74,4615,0.0445155578739871,599489.74,0.0485199082745186,0,0.0,0.0,0.0,0.0,4615,0.0890311157479742,129.900268689057,599489.74,0.0970398165474664,15,0.0204114957544089
ETPMAG,1,2026,JOEY,Barrenjoey Markets Pty Limited,460,72032.6,2450,0.0236323113307191,280055.8,0.0226664124856364,1455,0.0280693983560785,120.992577319588,176044.2,0.0284963957394809,995,0.0191952243053596,104.534271356784,104011.6,0.0168364292319806,28,0.0381014587415632
ETPMAG,1,2026,JPML,J.P. Morgan Securities Australia Limited,-3239,-334747.81,21717,0.209478736803766,2422972.37,0.196104102038665,9239,0.178235856640419,113.011395172638,1044112.28,0.16901117291755,12478,0.240721616967112,110.503292995672,1378860.09,0.223197031158903,159,0.216361854996734
ETPMAG,1,2026,MACE,Macquarie Equities Limited,-4259,-418593.07,33567,0.32378195691357,3863127.93,0.312663587564202,14654,0.282700318563557,117.528826941449,1722267.43,0.278784613491946,18913,0.364863595263583,113.195183207318,2140860.5,0.346542561635362,218,0.296647071630742
ETPMAG,1,2026,MEAL,Macquarie Securities (Australia) Limited,-24,-8055.95999999999,1584,0.0152790127134118,166821.6,0.01350176356681,780,0.0150475125207844,101.772846153846,79382.82,0.0128497516739318,804,0.0155105129060393,108.754701492537,87438.78,0.0141537754596672,18,0.0244937949052907
ETPMAG,1,2026,MERR,Merrill Lynch Equities (Australia) Limited,-129986,-15576834.61,1379772,13.3090618242485,162898445.39,13.1842416992566,624893,12.0552374892955,117.877469246735,73660805.39,11.9235252333353,754879,14.5628861592015,118.214495303221,89237640.0,14.444958165137,5824,7.92510341824515
ETPMAG,1,2026,MORR,Morrison Securities Pty Limited,1188,129602.8,10682,0.103036877401935,1212162.44,0.0981067839503252,5935,0.114496136936994,113.038352148273,670882.62,0.108596231141155,4747,0.0915776178668762,114.025662523699,541279.82,0.0876173367598345,40,0.0544306553450904
ETPMAG,1,2026,MOST,Morgan Stanley Australia Securities Limited,-5175,-477255.640000002,74327,0.716946450725859,9156712.28,0.741101657422457,34576,0.667029221690565,125.512734844979,4339728.32,0.702474808079748,39751,0.766863679761154,121.178937888355,4816983.96,0.779728506763916,917,1.2478227737862
ETPMAG,1,2026,MSWM,Morgan Stanley Wealth Management Australia Pty Ltd,-15,-2049.75,55,0.000530521274771244,7249.75,0.000586761009476477,20,0.000385833654379087,130.0,2600.0,0.000420863788313676,35,0.000675208895163402,132.85,4649.75,0.000752658230633908,7,0.00952536468539081
ETPMAG,1,2026,NMF,Nine Mile Financial Pty Limited,-21139,-2609469.22,66465,0.64111084595765,8455568.8,0.684354368741792,22663,0.437207405459662,128.978943211402,2923049.79,0.473156080018806,43802,0.845014286455637,126.307451942834,5532519.01,0.895552657457941,422,0.574243413890703
ETPMAG,1,2026,NONT,Wealthhub Securities Limited,82030,9738509.39,425184,4.10125741258794,51037199.07,4.13071325868687,253607,4.89250577930585,119.822616213275,30387854.23,4.91890286536983,171577,3.31000904587003,120.3503082581,20649344.84,3.34252365202943,1921,2.61403222294796
ETPMAG,1,2026,OPEN,Openmarkets Australia Limited,-8349,-953187.52,66273,0.63925884441663,7876651.08,0.637499463980797,28962,0.558725714906355,119.526682549548,3461731.78,0.560352904252556,37311,0.719791973926905,118.327552196403,4414919.3,0.714646023706542,811,1.10358153712171
ETPMAG,1,2026,ORDS,Ord Minnett Limited,10652,1201984.18,44670,0.430879733527845,5442226.14,0.440468444250584,27661,0.533627235688996,120.100689056795,3322105.16,0.537751447236158,17009,0.328132231366694,124.647009230407,2120120.98,0.34318544126816,325,0.442249074678859
ETPMAG,1,2026,RBSM,Morgans Financial Limited,5641,729772.64,18829,0.181621546957596,2289180.04,0.185275573798242,12235,0.236033738066406,123.37362811606,1509476.34,0.244339973393178,6594,0.127209355848785,118.244419168941,779703.7,0.126211174205218,175,0.23813411713477
ETPMAG,1,2026,SAWJ,Argonaut Securities Pty Ltd,-2446,-309453.05,2446,0.0235937279652811,309453.05,0.0250456890242525,0,0.0,0.0,0.0,0.0,2446,0.0471874559305623,126.513920686836,309453.05,0.0500913780476943,20,0.0272153276725452
ETPMAG,1,2026,SHAW,Shaw and Partners Limited,-3346,-536128.69,23032,0.222163018191478,2821431.61,0.228353537660256,9843,0.189888033002667,116.087723255105,1142651.46,0.184961777760674,13189,0.254438003380289,127.286386382592,1678780.15,0.271745297558434,142,0.193228826475071
ETPMAG,1,2026,SOSB,PHILLIP SECURITIES (AUS) LIMITED,21,-21103.66,4261,0.0411009300327322,528661.86,0.0427874294486447,2141,0.0413034927012812,118.532975245213,253779.1,0.041079397469552,2120,0.0408983673641832,129.661679245283,274882.76,0.0444954614276822,19,0.0258545612889179
ETPMAG,1,2026,SSB1,Citigroup Global Markets Australia Pty Limited,53022,5973358.13,226546,2.18522677662411,27222149.09,2.20323399843685,139784,2.69666857718631,118.738579594231,16597753.61,2.68668979300061,86762,1.67378497606192,122.454478688827,10624395.48,1.71977820388874,3761,5.11784236882212
ETPMAG,1,2026,SUSH,Susquehanna Pacific Pty Ltd,130942,15478492.63,593126,5.72119930218125,73004557.03,5.90864892986735,362034,6.98424506147391,122.202679389229,44241524.83,7.1614060541259,231092,4.45815354288859,124.465720146089,28763032.2,4.65589180564936,2696,3.66862617025909
ETPMAG,1,2026,THRD,Third Party Platform Pty Ltd,16901,1996641.98,111397,1.07451778992168,13523802.86,1.09455363537977,64149,1.2375421547382,120.971837752732,7760222.42,1.25615254070689,47248,0.911493425105154,121.985701828649,5763580.44,0.932954730057874,743,1.01104942303505
ETPMAG,1,2026,Totals,Totals,0,-0.0199999904507422,10367162,0.0,1235554149.46,0.0,5183581,100.0,118.558892612555,617777074.72,100.0,5183581,100.0,119.732901133305,617777074.74,100.0,73488,100.0
ETPMAG,1,2026,UBSA,UBS Securities Australia Ltd,23208,2759076.83999998,594204,5.73159751916677,70356671.12,5.69434137311986,308706,5.95545820543752,118.422946039274,36557873.98,5.91764820612183,285498,5.50773683289602,118.385407743662,33798797.14,5.47103454012512,4442,6.04452427607228
ETPMAG,1,2026,VFAP,Virtu Financial Asia Pty Ltd,6182,452902.170000017,2196958,21.1915083414342,259313113.47,20.9875960178138,1101570,21.2511389327185,117.907175957951,129883007.82,21.0242518110385,1095388,21.1318777501499,118.159141464029,129430105.65,20.9509402245903,12978,17.6600261267146
ETPMAG,1,2026,WEBU,Webull Securities (Australia) Pty Ltd,10199,1362480.26,84043,0.810665445374539,9977916.58,0.807566109859358,47121,0.909043381399847,120.332726809703,5670198.42,0.917838918281315,36922,0.712287509349232,116.670769730784,4307718.16,0.697293301440971,1533,2.08605486610059
ETPMAG,1,2026,WILS,Wilsons Advisory and Stockbroking Limited,-26672,-3142869.08,30178,0.291092200546302,3559374.0,0.288079158777106,1753,0.0338183198063269,118.797752424415,208252.46,0.0337099689389393,28425,0.548366081286277,117.893457871592,3351121.54,0.542448348607039,233,0.317058567385151
ETPMPD,2,2025,AIEL,Australian Investment Exchange Limited,70,10601.1,208,2.32870577698164,29416.02,2.29215167519504,139,3.11240483654277,143.946474820144,20008.56,3.11820935138339,69,1.54500671742051,136.34,9407.46,1.46609399900668,4,2.06185567010309
ETPMPD,2,2025,ANDW,CMC Markets Stockbroking Limited,-506,-71529.01,604,6.76220331392745,86240.61,6.72003074111799,49,1.09717868338558,150.118367346939,7355.8,1.14635557715827,555,12.4272279444693,142.134792792793,78884.81,12.2937059050777,10,5.15463917525773
ETPMPD,2,2025,COMM,Commonwealth Securities Limited,586,80684.67,2458,27.5190326914465,350786.39,27.3339361162427,1522,34.0797133900582,141.74476346912,215735.53,33.6210375495114,936,20.9583519928347,144.285106837607,135050.86,21.0468346829741,54,27.8350515463918
ETPMPD,2,2025,FCEX,FinClear Execution Limited,154,22162.6,198,2.21674876847291,28615.68,2.22978767517989,176,3.94088669950739,144.256477272727,25389.14,3.9567392041997,22,0.492610837438424,146.660909090909,3226.54,0.502836146160071,7,3.60824742268041
ETPMPD,2,2025,FNZC,FNZ Custodians (Australia) Pty Ltd,534,79383.66,596,6.67263770712047,88159.76,6.86957452329691,565,12.6511419614868,148.268513274336,83771.71,13.0552988072793,31,0.694133452754142,141.55,4388.05,0.683850239314467,7,3.60824742268041
ETPMPD,2,2025,IBRO,Interactive Brokers Australia Pty Ltd,50,7476.2,50,0.559785042543663,7476.2,0.582559583318652,50,1.11957008508733,149.524,7476.2,1.1651191666373,0,0.0,0.0,0.0,0.0,2,1.03092783505155
ETPMPD,2,2025,MERR,Merrill Lynch Equities (Australia) Limited,-873,-128260.45,4071,45.5776981639051,585904.95,45.6548170910804,1599,35.8038513210927,143.103345841151,228822.25,35.6605212846195,2472,55.3515450067174,144.450930420712,357082.7,55.6491128975413,85,43.8144329896907
ETPMPD,2,2025,NONT,Wealthhub Securities Limited,2,301.88,2,0.0223914017017465,301.88,0.023523058106021,2,0.0447828034034931,150.94,301.88,0.0470461162120421,0,0.0,0.0,0.0,0.0,1,0.515463917525773
ETPMPD,2,2025,OPEN,Openmarkets Australia Limited,-86,-11180.78,292,3.26914464845499,41743.82,3.25275706713689,103,2.30631437527989,148.36427184466,15281.52,2.3815296336844,189,4.23197492163009,140.012169312169,26462.3,4.12398450058938,9,4.63917525773196
ETPMPD,2,2025,RBSM,Morgans Financial Limited,-25,-3550.0,25,0.279892521271832,3550.0,0.276622685425913,0,0.0,0.0,0.0,0.0,25,0.559785042543663,142.0,3550.0,0.553245370851827,1,0.515463917525773
ETPMPD,2,2025,SSB1,Citigroup Global Markets Australia Pty Limited,-11,-1102.75,187,2.0935960591133,25698.51,2.00247629511118,88,1.97044334975369,139.748636363636,12297.88,1.9165479383919,99,2.21674876847291,135.359898989899,13400.63,2.08840465183045,10,5.15463917525773
ETPMPD,2,2025,THRD,Third Party Platform Pty Ltd,105,15012.88,241,2.69816390506046,35442.72,2.76176348878837,173,3.87371249440215,145.825433526012,25227.8,3.93159537092273,68,1.52261531571876,150.219411764706,10214.92,1.59193160665401,4,2.06185567010309
ETPMPD,2,2025,Totals,Totals,0,4.08135747420602e-11,8932,0.0,1283336.54,0.0,4466,100.0,145.040955399369,641668.27,100.0,4466,100.0,141.775,641668.27,100.0,194,100.0
ETPMPD,3,2025,AIEL,Australian Investment Exchange Limited,25,3452.75,25,0.208925288316898,3452.75,0.204323753972175,25,0.417850576633796,138.11,3452.75,0.408647507944349,0,0.0,0.0,0.0,0.0,1,0.520833333333333
ETPMPD,3,2025,ANDW,CMC Markets Stockbroking Limited,-100,-13858.43,274,2.2898211599532,38570.61,2.2824970902025,87,1.45412000668561,142.024022988506,12356.09,1.46239530415932,187,3.12552231322079,140.184598930481,26214.52,3.10259887624569,13,6.77083333333333
ETPMPD,3,2025,COMM,Commonwealth Securities Limited,-827,-117590.49,3065,25.6142403476517,434581.77,25.717291623857,1119,18.7029918101287,141.640428954424,158495.64,18.7586266906219,1946,32.5254888851747,141.87365364851,276086.13,32.675956557092,41,21.3541666666667
ETPMPD,3,2025,FCEX,FinClear Execution Limited,51,7150.03,51,0.426207588166472,7150.03,0.423118085761688,51,0.852415176332943,140.196666666667,7150.03,0.846236171523375,0,0.0,0.0,0.0,0.0,3,1.5625
ETPMPD,3,2025,FNZC,FNZ Custodians (Australia) Pty Ltd,-195,-26594.03,587,4.90556576968076,81985.39,4.85165814370365,196,3.27594852080896,141.304489795918,27695.68,3.27790040194748,391,6.53518301855256,138.848363171355,54289.71,6.42541588545982,11,5.72916666666667
ETPMPD,3,2025,IBRO,Interactive Brokers Australia Pty Ltd,132,18943.32,132,1.10312552231322,18943.32,1.12101086238395,132,2.20625104462644,143.51,18943.32,2.24202172476789,0,0.0,0.0,0.0,0.0,1,0.520833333333333
ETPMPD,3,2025,MACE,Macquarie Equities Limited,18,2462.58,54,0.451278622764499,7543.26,0.446388299294228,36,0.601704830352666,138.97,5002.92,0.592116657865453,18,0.300852415176333,141.13,2540.34,0.300659940723003,2,1.04166666666667
ETPMPD,3,2025,MERR,Merrill Lynch Equities (Australia) Limited,2018,284092.75,5570,46.5485542370048,785916.57,46.5082684501731,3794,63.4130035099448,141.013352662098,535004.66,63.3200553320147,1776,29.6841049640649,141.279228603604,250911.91,29.6964815683316,81,42.1875
ETPMPD,3,2025,MOST,Morgan Stanley Australia Securities Limited,-70,-9824.5,70,0.584990807287314,9824.5,0.581385481398777,0,0.0,0.0,0.0,0.0,70,1.16998161457463,140.35,9824.5,1.16277096279755,1,0.520833333333333
ETPMPD,3,2025,NONT,Wealthhub Securities Limited,-64,-8869.03,64,0.534848738091259,8869.03,0.524843531588396,0,0.0,0.0,0.0,0.0,64,1.06969747618252,138.57859375,8869.03,1.04968706317679,3,1.5625
ETPMPD,3,2025,OPEN,Openmarkets Australia Limited,-1021,-143839.93,1447,12.092595687782,204136.93,12.0802328178857,213,3.56008691291994,141.542253521127,30148.5,3.56820198197385,1234,20.6251044626442,140.995486223663,173988.43,20.5922636537976,18,9.375
ETPMPD,3,2025,ORDS,Ord Minnett Limited,9,1257.48,9,0.0752131037940832,1257.48,0.0744140277010875,9,0.150426207588166,139.72,1257.48,0.148828055402175,0,0.0,0.0,0.0,0.0,1,0.520833333333333
ETPMPD,3,2025,SSB1,Citigroup Global Markets Australia Pty Limited,29,3831.60000000001,543,4.53785726224302,77161.94,4.56622033004871,286,4.78021059669062,141.597097902098,40496.77,4.79296333076402,257,4.29550392779542,142.666031128405,36665.17,4.3394773293334,14,7.29166666666667
ETPMPD,3,2025,THRD,Third Party Platform Pty Ltd,-5,-614.1,75,0.626775864950694,10449.1,0.618347502029005,35,0.584990807287314,140.5,4917.5,0.58200684101552,40,0.668560922614073,138.29,5531.6,0.654688163042491,2,1.04166666666667
ETPMPD,3,2025,Totals,Totals,0,2.41016095969826e-11,11966,0.0,1689842.68,0.0,5983,100.0,140.756676331049,844921.34,100.0,5983,100.0,139.516481050918,844921.34,100.0,192,100.0
ETPMPD,4,2025,AIEL,Australian Investment Exchange Limited,-196,-27411.65,210,1.56763212899373,29431.85,1.57274326276038,7,0.104508808599582,144.3,1010.1,0.107952980849947,203,3.03075544938788,140.008620689655,28421.75,3.03753354467081,4,1.52671755725191
ETPMPD,4,2025,ANDW,CMC Markets Stockbroking Limited,-45,-5857.39,199,1.48551806509406,27552.69,1.4723270052146,77,1.1495968945954,140.878571428571,10847.65,1.15932695051671,122,1.82143923559271,136.926557377049,16705.04,1.78532705991248,10,3.81679389312977
ETPMPD,4,2025,COMM,Commonwealth Securities Limited,154,19929.19,1932,14.4222155867423,268462.11,14.3457504305348,1043,15.5718124813377,138.250862895494,144195.65,15.4107021513669,889,13.2726186921469,139.782294713161,124266.46,13.2807987097027,72,27.4809160305344
